"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active"
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-11,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18368,2490,72.22,72.22,79.76,79.76,67.78,67.78,62.82,62.82,100,100,9,0,8.57142857142857,0.285714285714286,5454000,"UK_SCO","2020/07/11","GB",66647112,9,0,18367,2489,182691.661026373,182222.952526557,183161.575124357,0,1.13686837721616e-13,1.19371179607697e-12,0.00274117895800755,0.00273414626768159,0.00274822973761199,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-12,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18370,2490,72.22,72.22,79.76,79.76,67.78,67.78,62.82,62.82,100,100,2,0,8.57142857142857,0.285714285714286,5454000,"UK_SCO","2020/07/12","GB",66647112,2,0,18369,2489,182558.989364681,182090.6049754,183028.578560417,0,1.13686837721616e-13,1.19371179607697e-12,0.00273918829918214,0.00273216047194063,0.00274623420382292,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-13,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18387,2490,72.22,72.22,79.76,79.76,67.78,67.78,62.82,62.82,100,100,17,0,9.85714285714286,0.285714285714286,5454000,"UK_SCO","2020/07/13","GB",66647112,17,0,18386,2489,182579.685641627,182111.23190967,183049.344400297,0,1.13686837721616e-13,1.19371179607697e-12,0.00273949883442252,0.0027324699667357,0.00274654578281346,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-14,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,18397,2490,72.22,72.22,79.76,79.76,67.78,67.78,62.82,62.82,100,100,10,0,9.71428571428571,0.142857142857143,5454000,"UK_SCO","2020/07/14","GB",66647112,10,0,18396,2489,182535.024073,182066.669799144,183004.583156753,0,1.13686837721616e-13,1.19371179607697e-12,0.00273882871433349,0.00273180133895591,0.00274587416716201,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-15,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18413,2490,72.22,72.22,79.76,79.76,71.11,71.11,66.67,66.67,100,100,16,0,10.5714285714286,0,5454000,"UK_SCO","2020/07/15","GB",66647112,16,0,18412,2489,182551.650566612,182083.238521583,183021.267609122,0,1.13686837721616e-13,1.19371179607697e-12,0.00273907818491238,0.00273204994271295,0.00274612450737734,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-16,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18434,2491,72.22,72.22,79.76,79.76,71.11,71.11,66.67,66.67,100,100,21,1,12.4285714285714,0.142857142857143,5454000,"UK_SCO","2020/07/16","GB",66647112,21,1,18433,2490,182691.682458469,182222.95363295,183161.616986712,0,1.13686837721616e-13,1.19371179607697e-12,0.00274117927958332,0.00273414628428236,0.00274823036573156,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-17,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18442,2491,72.22,72.22,79.76,79.76,71.11,71.11,66.67,66.67,100,100,8,0,11.8571428571429,0.142857142857143,5454000,"UK_SCO","2020/07/17","GB",66647112,8,0,18441,2490,182627.479516359,182158.899269429,183097.265125468,0,1.13686837721616e-13,1.19371179607697e-12,0.00274021595288868,0.00273318518692046,0.0027472648045945,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-18,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18455,2491,72.22,72.22,79.76,79.76,71.11,71.11,66.67,66.67,100,100,13,0,12.4285714285714,0.142857142857143,5454000,"UK_SCO","2020/07/18","GB",66647112,13,0,18454,2490,182610.168010618,182141.617137055,183079.924209601,0,1.13686837721616e-13,1.19371179607697e-12,0.00273995620411306,0.00273292587887462,0.00274700461453754,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-19,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18472,2491,72.22,72.22,79.76,79.76,71.11,71.11,66.67,66.67,100,100,17,0,14.5714285714286,0.142857142857143,5454000,"UK_SCO","2020/07/19","GB",66647112,17,0,18471,2490,182631.737370866,182163.115058649,183101.565233788,0,1.13686837721616e-13,1.19371179607697e-12,0.0027402798394455,0.00273324844231283,0.00274732932514446,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-20,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18485,2491,72.22,72.22,79.76,79.76,71.11,71.11,66.67,66.67,100,100,13,0,14,0.142857142857143,5454000,"UK_SCO","2020/07/20","GB",66647112,13,0,18484,2490,182612.96293863,182144.372733749,183082.758653057,0,1.13686837721616e-13,1.19371179607697e-12,0.00273999814033397,0.00273296722495266,0.00274704714366404,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-21,3,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18504,2491,72.22,72.22,79.76,79.76,71.11,71.11,66.67,66.67,100,100,19,0,15.2857142857143,0.142857142857143,5454000,"UK_SCO","2020/07/21","GB",66647112,19,0,18503,2490,182652.151808068,182183.446068346,183122.063393191,0,1.13686837721616e-13,1.19371179607697e-12,0.00274058614584933,0.00273355349693691,0.00274763688774979,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-22,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18520,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,16,0,15.2857142857143,0.142857142857143,5454000,"UK_SCO","2020/07/22","GB",66647112,16,0,18519,2490,182660.052157044,182191.310124188,183130.000169995,0,1.13686837721616e-13,1.19371179607697e-12,0.00274070468585412,0.00273367149238497,0.00274775597433231,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-23,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18543,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,23,0,15.5714285714286,0,5454000,"UK_SCO","2020/07/23","GB",66647112,23,0,18542,2490,182734.40767104,182265.457761176,183204.564139847,0,1.13686837721616e-13,1.19371179607697e-12,0.00274182034580944,0.00273478403327028,0.0027488747620429,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-24,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18554,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,11,0,16,0,5454000,"UK_SCO","2020/07/24","GB",66647112,11,0,18553,2490,182687.034188851,182218.189885057,183157.084821065,0,1.13686837721616e-13,1.19371179607697e-12,0.0027411095350816,0.00273407480709828,0.00274816236330038,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-25,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18557,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,3,0,14.5714285714286,0,5454000,"UK_SCO","2020/07/25","GB",66647112,3,0,18556,2490,182557.583510847,182089.054434815,183027.318148058,0,1.13686837721616e-13,1.19371179607697e-12,0.00273916720518733,0.00273213720700779,0.00274621529209034,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-26,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18564,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,7,0,13.1428571428571,0,5454000,"UK_SCO","2020/07/26","GB",66647112,7,0,18563,2490,182468.245557851,181999.928811336,182937.767362943,0,1.13686837721616e-13,1.19371179607697e-12,0.00273782674270794,0.00273079993040563,0.00274487163619247,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-27,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18577,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,13,0,13.1428571428571,0,5454000,"UK_SCO","2020/07/27","GB",66647112,13,0,18576,2490,182442.535959978,181974.26827684,182912.0086191,0,1.13686837721616e-13,1.19371179607697e-12,0.00273744098558956,0.00273041490945384,0.00274448514166825,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-28,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18599,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,22,0,13.5714285714286,0,5454000,"UK_SCO","2020/07/28","GB",66647112,22,0,18598,2490,182510.16032393,182041.703228652,182979.822923475,0,1.13686837721616e-13,1.19371179607697e-12,0.00273845564866981,0.00273142673051837,0.0027455026546908,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-29,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18627,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,28,0,15.2857142857143,0,5454000,"UK_SCO","2020/07/29","GB",66647112,28,0,18626,2490,182638.462205624,182169.661017763,183108.469821343,0,1.13686837721616e-13,1.19371179607697e-12,0.00274038074156348,0.0027333466605089,0.00274743292434551,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-30,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18654,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,27,0,15.8571428571429,0,5454000,"UK_SCO","2020/07/30","GB",66647112,27,0,18653,2490,182753.624070098,182284.511467067,183223.943943195,0,1.13686837721616e-13,1.19371179607697e-12,0.00274210867636842,0.00273506992271574,0.0027491655443854,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-07-31,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18675,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,21,0,17.2857142857143,0,5454000,"UK_SCO","2020/07/31","GB",66647112,21,0,18674,2490,182802.470382988,182333.215550616,183272.932894921,0,1.13686837721616e-13,1.19371179607697e-12,0.00274284158603884,0.00273580069832007,0.00274990059426613,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-01,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18698,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,23,0,20.1428571428571,0,5454000,"UK_SCO","2020/08/01","GB",66647112,23,0,18697,2490,182862.417533931,182392.990945148,183333.052290425,0,1.13686837721616e-13,1.19371179607697e-12,0.00274374105713585,0.002736697592315,0.00275080264978961,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-02,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18717,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,19,0,21.8571428571429,0,5454000,"UK_SCO","2020/08/02","GB",66647112,19,0,18716,2490,182875.911341344,182406.432272382,183346.598759121,0,1.13686837721616e-13,1.19371179607697e-12,0.00274394352363452,0.00273689927138001,0.0027510059064393,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-03,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18779,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,62,0,28.8571428571429,0,5454000,"UK_SCO","2020/08/03","GB",66647112,62,0,18778,2490,183303.280181174,182832.685072953,183775.086559447,0,1.13686837721616e-13,1.19371179607697e-12,0.00275035593712109,0.00274329493936591,0.00275743510925795,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-04,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18837,2491,68.52,68.52,76.19,76.19,68.89,68.89,64.1,64.1,100,100,58,0,34,0,5454000,"UK_SCO","2020/08/04","GB",66647112,58,0,18836,2490,183680.281327236,183208.698393903,184153.078124675,0,1.13686837721616e-13,1.19371179607697e-12,0.00275601261352834,0.00274893679404898,0.00276310664631162,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-05,2,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18904,2491,71.3,71.3,76.19,76.19,70.56,70.56,66.03,66.03,100,100,67,0,39.5714285714286,0,5454000,"UK_SCO","2020/08/05","GB",66647112,67,0,18903,2490,184122.07758757,183649.338327253,184596.033745318,0,1.13686837721616e-13,1.19371179607697e-12,0.00276264150181886,0.00275554833234564,0.00276975293010923,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-06,2,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,18969,2491,71.3,71.3,76.19,76.19,70.56,70.56,66.03,66.03,100,100,65,0,45,0,5454000,"UK_SCO","2020/08/06","GB",66647112,65,0,18968,2490,184513.833380427,184040.062029316,184988.824353454,0,1.13686837721616e-13,1.19371179607697e-12,0.00276851956286458,0.00276141090748712,0.00277564651793846,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-07,2,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19015,2491,71.3,71.3,76.19,76.19,70.56,70.56,66.03,66.03,100,100,46,0,48.5714285714286,0,5454000,"UK_SCO","2020/08/07","GB",66647112,46,0,19014,2490,184686.14633024,184211.90424359,185161.609323638,0,1.13686837721616e-13,1.19371179607697e-12,0.00277110501547675,0.00276398929699444,0.00277823905293358,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-08,2,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19042,2491,71.3,71.3,76.19,76.19,70.56,70.56,66.03,66.03,100,100,27,0,49.1428571428571,0,5454000,"UK_SCO","2020/08/08","GB",66647112,27,0,19041,2490,184642.378093941,184168.216021989,185117.760950214,0,1.13686837721616e-13,1.19371179607697e-12,0.00277044829930427,0.00276333378139459,0.00277758113435154,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-09,2,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19068,2491,71.3,71.3,76.19,76.19,70.56,70.56,66.03,66.03,100,100,26,0,50.1428571428571,0,5454000,"UK_SCO","2020/08/09","GB",66647112,26,0,19067,2490,184568.294196382,184094.288040927,185043.520823356,0,1.13686837721616e-13,1.19371179607697e-12,0.00276933671479091,0.00276222453631489,0.00277646720571112,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-10,2,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19127,2491,71.3,71.3,76.19,76.19,70.56,70.56,66.03,66.03,100,100,59,0,49.7142857142857,0,5454000,"UK_SCO","2020/08/10","GB",66647112,59,0,19126,2490,184804.75178325,184330.103070453,185280.622713127,0,1.13686837721616e-13,1.19371179607697e-12,0.00277288461926527,0.00276576279960118,0.00278002477756466,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-11,2,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,13080000,0,2,1,2,2,0,0,2,1,0,NA,NA,19190,2491,71.3,71.3,76.19,76.19,70.56,70.56,66.03,66.03,100,100,63,0,50.4285714285714,0,5454000,"UK_SCO","2020/08/11","GB",66647112,63,0,19189,2490,185073.284918126,184597.911297846,185549.882713032,0,1.13686837721616e-13,1.19371179607697e-12,0.00277691379812716,0.00276978110166042,0.00278406486260098,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-12,2,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19239,2491,71.3,71.3,76.19,76.19,70.56,70.56,66.03,66.03,100,100,49,0,47.8571428571429,0,5454000,"UK_SCO","2020/08/12","GB",66647112,49,0,19238,2490,185193.691186521,184717.97112559,185670.636410195,0,1.13686837721616e-13,1.19371179607697e-12,0.00277872042207202,0.00277158252747081,0.00278587669950643,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-13,2,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19298,2491,71.3,71.3,76.19,76.19,70.56,70.56,66.03,66.03,100,100,59,0,47,0,5454000,"UK_SCO","2020/08/13","GB",66647112,59,0,19297,2490,185393.952720705,184917.680139998,185871.451985474,0,1.13686837721616e-13,1.19371179607697e-12,0.002781725226454,0.00277457904162446,0.00278888981694322,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-14,2,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19348,2491,71.3,71.3,76.19,76.19,70.56,70.56,66.03,66.03,100,100,50,0,47.5714285714286,0,5454000,"UK_SCO","2020/08/14","GB",66647112,50,0,19347,2490,185491.823217128,185015.259197513,185969.614774763,0,1.13686837721616e-13,1.19371179607697e-12,0.0027831937146373,0.00277604315694149,0.00279036269080591,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-15,2,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19368,2491,71.3,71.3,76.19,76.19,70.56,70.56,66.03,66.03,100,100,20,0,46.5714285714286,0,5454000,"UK_SCO","2020/08/15","GB",66647112,20,0,19367,2490,185287.60471544,184811.524551247,185764.911276759,0,1.13686837721616e-13,1.19371179607697e-12,0.00278012953832778,0.0027729862405928,0.00278729123741714,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-16,2,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19401,2491,71.3,71.3,76.19,76.19,70.56,70.56,66.03,66.03,100,100,33,0,47.5714285714286,0,5454000,"UK_SCO","2020/08/16","GB",66647112,33,0,19400,2490,185201.072721147,184725.173250517,185678.198230991,0,1.13686837721616e-13,1.19371179607697e-12,0.00277883117757822,0.00277169059104192,0.00278599016009863,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-17,1,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19476,2491,67.59,67.59,72.62,72.62,68.33,68.33,63.46,63.46,100,100,75,0,49.8571428571429,0,5454000,"UK_SCO","2020/08/17","GB",66647112,75,0,19475,2490,185517.457309989,185040.704323462,185995.438639279,0,1.13686837721616e-13,1.19371179607697e-12,0.00278357833884818,0.00277642494581704,0.00279075016242683,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-18,1,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19554,2491,67.59,67.59,72.62,72.62,68.33,68.33,63.46,63.46,100,100,78,0,52,0,5454000,"UK_SCO","2020/08/18","GB",66647112,78,0,19553,2490,185860.387681412,185382.711978803,186339.29421118,0,1.13686837721616e-13,1.19371179607697e-12,0.00278872380368727,0.00278155656585395,0.00279590950934498,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-19,1,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,1320000,0,2,1,2,2,0,0,2,1,0,NA,NA,19647,2492,67.59,67.59,72.62,72.62,68.33,68.33,63.46,63.46,100,100,93,1,58.2857142857143,0.142857142857143,5454000,"UK_SCO","2020/08/19","GB",66647112,93,1,19646,2491,186405.691427793,185926.630620139,186885.986589324,0,1.13686837721616e-13,1.19371179607697e-12,0.00279690575981436,0.00278971773930938,0.00280411230106001,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-20,1,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19788,2492,67.59,67.59,72.62,72.62,68.33,68.33,63.46,63.46,100,100,141,0,70,0.142857142857143,5454000,"UK_SCO","2020/08/20","GB",66647112,141,0,19787,2491,187304.252798893,186822.837275014,187786.908861188,0,1.13686837721616e-13,1.19371179607697e-12,0.00281038813503116,0.00280316478341948,0.0028176301001788,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-21,1,1,2,1,2,1,4,1,1,1,3,0,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19879,2492,73.15,73.15,73.81,73.81,71.67,71.67,67.31,67.31,100,100,91,0,75.8571428571429,0.142857142857143,5454000,"UK_SCO","2020/08/21","GB",66647112,91,0,19878,2491,187686.112510415,187203.666201254,188169.802141599,0,1.13686837721616e-13,1.19371179607697e-12,0.0028161177113033,0.00280887889337582,0.00282337518453312,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-22,1,1,2,1,2,1,4,1,1,1,3,0,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19930,2492,73.15,73.15,73.81,73.81,71.67,71.67,67.31,67.31,100,100,51,0,80.2857142857143,0.142857142857143,5454000,"UK_SCO","2020/08/22","GB",66647112,51,0,19929,2491,187638.233914838,187155.856633897,188121.854479562,0,1.13686837721616e-13,1.19371179607697e-12,0.0028153993216516,0.0028081615394512,0.00282265575858054,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-23,1,1,2,1,2,1,4,1,1,1,3,0,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,19997,2492,73.15,73.15,73.81,73.81,71.67,71.67,67.31,67.31,100,100,67,0,85.1428571428571,0.142857142857143,5454000,"UK_SCO","2020/08/23","GB",66647112,67,0,19996,2491,187702.395666029,187219.796703124,188186.238630708,0,1.13686837721616e-13,1.19371179607697e-12,0.00281636203030117,0.00280912092189567,0.00282362180420823,0,1.70580291193437e-21,1.79109305753109e-20
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-08-24,1,1,2,1,2,1,4,1,1,1,3,0,1,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,20056,2492,70.37,70.37,73.81,73.81,70,70,65.38,65.38,100,100,59,0,82.8571428571429,0.142857142857143,5454000,"UK_SCO","2020/08/24","GB",66647112,59,0,20055,2491,187670.697165346,187188.120352205,188154.518076564,0,1.13686837721616e-13,1.19371179607697e-12,0.00281588641328294,0.00280864563722139,0.00282314585629103,0,1.70580291193437e-21,1.79109305753109e-20
